ReferenceContrat;numcompteur;Ancienindex;Nouvelindex;consommation;datereleve;periode;nombrejours;categorie
41201058;30042187;2946;3013;67;28/10/2020;202010;30;PRO
41201098;14254328181;2943;3065;122;28/10/2020;202010;30;PRO
41201149;41235817;7917;7917;0;28/10/2020;202010;30;PRO
41201159;82368293;320;327;7;28/10/2020;202010;30;PRO
41201079;30042188;598;600;2;28/10/2020;202010;30;PRO
41201153;82368362;49;52;3;28/10/2020;202010;30;PRO
41201160;82368330;746;750;4;28/10/2020;202010;30;PRO
22626040;41235872;4645;5086;441;28/10/2020;202010;30;PRO
22628052;82449318;161;178;17;28/10/2020;202010;30;PRO
22628055;41289954;1766;2073;307;28/10/2020;202010;30;PRO
22603004;3466;6064;6179;115;28/10/2020;202010;30;PRO
22603002;3810;28230;28418;188;28/10/2020;202010;30;PRO
22603025;3697;6443;6487;44;28/10/2020;202010;30;PRO
22603030;14225393702;5639;6000;361;28/10/2020;202010;30;PRO
22603016;170809-0163;3122;3155;33;28/10/2020;202010;30;PRO
22603057;82448945;679;763;84;28/10/2020;202010;30;PRO
22603035;82449011;134;134;0;28/10/2020;202010;30;PRO
22632051;82449793;181;181;0;28/10/2020;202010;30;PRO
22632060;82450048;15;16;1;28/10/2020;202010;30;PRO
22604016;3705;13412;13535;123;28/10/2020;202010;30;PRO
22604051;14254328140;9875;10415;540;28/10/2020;202010;30;PRO
22604049;170809-0357;925;930;5;28/10/2020;202010;30;PRO
41210033;41290052;159;231;72;28/10/2020;202010;30;PRO
41213047;41290292;1947;2164;217;28/10/2020;202010;30;PRO
41213005;82449258;1232;1232;0;28/10/2020;202010;30;PRO
41213095;41290383;10319;11255;936;28/10/2020;202010;30;PRO
41213096; 37219561109-2;217;225;8;28/10/2020;202010;30;PRO
22130044;41236519;7619;8246;627;28/10/2020;202010;30;PRO
22637018;41936250;4368;4727;359;28/10/2020;202010;30;PRO
22637014;41235853;42389;44068;1679;28/10/2020;202010;30;PRO
22637004;82362758;5028;5281;253;28/10/2020;202010;30;PRO
22605021;3442;18747;19455;708;28/10/2020;202010;30;PRO
22605047;141826300;966;966;0;28/10/2020;202010;30;PRO
22605046;3455;9883;10069;186;28/10/2020;202010;30;PRO
22605015;150303-0343;0;0;0;28/10/2020;202010;30;PRO
22402015;30042276;102236;103726;1490;28/10/2020;202010;30;PRO
22402003;30042380;10876;11118;242;28/10/2020;202010;30;PRO
22107007;30042043;98509;100268;1759;28/10/2020;202010;30;PRO
22107017;3474;3480;3703;223;28/10/2020;202010;30;PRO
22107027;4260;7825;8058;233;28/10/2020;202010;30;PRO
22107052;82449665;324;324;0;28/10/2020;202010;30;PRO
22640002;41235935;511;523;12;28/10/2020;202010;30;PRO
22640051;41290035;1626;1880;254;28/10/2020;202010;30;PRO
22640057;41289989;2207;2596;389;28/10/2020;202010;30;PRO
21106081;37219561422-9;79;158;79;28/10/2020;202010;30;PRO
22613112;37219564061-2;93;186;93;28/10/2020;202010;30;PRO
41106025;37219565399-5;0;25;25;28/10/2020;202010;30;PRO
22405161;37219577378-5;0;60;60;28/10/2020;202010;30;PRO
23804012;41290384;648;806;158;30/10/2020;202010;30;PRO
23107040;41236512;1482;1589;107;30/10/2020;202010;30;PRO
23107052;37219564269-1;1421;1432;11;30/10/2020;202010;30;PRO
23222044;14225394106;1191;1382;191;30/10/2020;202010;30;PRO
23812054;41236522;4804;5608;804;30/10/2020;202010;30;PRO
23812072;37219560804-9;321;332;11;30/10/2020;202010;30;PRO
23812075;37219564939-9;157;157;0;30/10/2020;202010;30;PRO
23812076;3721958480-0;267;359;92;30/10/2020;202010;30;PRO
23812077;3721956908-9;80;80;0;30/10/2020;202010;30;PRO
23224041;3686;3758;3866;108;30/10/2020;202010;30;PRO
23224062;41289979;7462;7824;362;30/10/2020;202010;30;PRO
23224065;37219563881-4;188;216;28;30/10/2020;202010;30;PRO
23814053;14 2253 9410 6;2378;2456;78;30/10/2020;202010;30;PRO
23816115;170809-0004;2418;2506;88;30/10/2020;202010;30;PRO
23816118;14225393694;2221;2242;21;30/10/2020;202010;30;PRO
23816126;14225393983;71711;71711;0;30/10/2020;202010;30;PRO
23816122;14225393678;9497;10449;952;30/10/2020;202010;30;PRO
23816131;41236947;2858;2858;0;30/10/2020;202010;30;PRO
23816137;41238122;7786;9072;1286;30/10/2020;202010;30;PRO
23816138;41237545;4208;4891;683;30/10/2020;202010;30;PRO
23816132;41235965;1198;1198;0;30/10/2020;202010;30;PRO
23816164;82369627;263;263;0;30/10/2020;202010;30;PRO
23816127;82368409;3593;3756;163;30/10/2020;202010;30;PRO
23816121;1503030180;2003;2106;103;30/10/2020;202010;30;PRO
23816003;1708090130;6302;6404;102;30/10/2020;202010;30;PRO
23816142;82368548;2801;2801;0;30/10/2020;202010;30;PRO
23816181;37219566884-5;1;2;1;30/10/2020;202010;30;PRO
23816182;37219562610-8;1;2;1;30/10/2020;202010;30;PRO
23816179;37219562537-3;1;2;1;30/10/2020;202010;30;PRO
23816099;170809-0125;2863;3006;143;30/10/2020;202010;30;PRO
23821090;41236264;6051;6702;651;30/10/2020;202010;30;PRO
23821089;41237521;3584;3968;384;30/10/2020;202010;30;PRO
23821111;823687739;1944;2073;129;30/10/2020;202010;30;PRO
23821115;82369604;257;297;40;30/10/2020;202010;30;PRO
23823032;3802;12188;12676;488;30/10/2020;202010;30;PRO
23823064;82368701;649;679;30;30/10/2020;202010;30;PRO
23823059;82368560;1663;1668;5;30/10/2020;202010;30;PRO
23823003;170809-0237;3495;3590;95;30/10/2020;202010;30;PRO
23823065;41290362;291;291;0;30/10/2020;202010;30;PRO
23101011;41290294;3467;4934;1467;30/10/2020;202010;30;PRO
23101039;3964;825;841;16;30/10/2020;202010;30;PRO
23101008;3476;15223;15746;523;30/10/2020;202010;30;PRO
23101010;30042162;17494;17778;284;30/10/2020;202010;30;PRO
23101072;82450538;530;550;20;30/10/2020;202010;30;PRO
23101081;37219567429-8;1200;1370;170;30/10/2020;202010;30;PRO
23101088;372195735420-0;524;568;44;30/10/2020;202010;30;PRO
23101090;37219562552-2;17;34;17;30/10/2020;202010;30;PRO
23101051;82369472;2284;2468;184;30/10/2020;202010;30;PRO
23101078;82450105;187;214;27;30/10/2020;202010;30;PRO
23826052;41238100;3754;4368;614;30/10/2020;202010;30;PRO
23826068;3721956494-8;144;188;44;30/10/2020;202010;30;PRO
23826053;41237516;3393;3686;293;30/10/2020;202010;30;PRO
23826057;82368881;1433;1516;83;30/10/2020;202010;30;PRO
23826070;37219561927-7;5;10;5;30/10/2020;202010;30;PRO
23825023;41237532;1773;1896;123;30/10/2020;202010;30;PRO
23828046;41235780;2560;2620;60;30/10/2020;202010;30;PRO
23828047;41290118;1797;2344;547;30/10/2020;202010;30;PRO
23833014;41236453;2940;3025;85;30/10/2020;202010;30;PRO
23123018;41236499;2035;2350;315;30/10/2020;202010;30;PRO
23841019;41235761;4053;4668;615;30/10/2020;202010;30;PRO
23847022;37219563956-4;165;165;0;30/10/2020;202010;30;PRO
23849028;41237541;1271;1282;11;30/10/2020;202010;30;PRO
23849020;41237556;2375;2624;249;30/10/2020;202010;30;PRO
23850040;14 2253 9411 4;5805;5910;105;30/10/2020;202010;30;PRO
23850045;41290150;4176;4752;576;30/10/2020;202010;30;PRO
23850051;41236117;4332;5464;1132;30/10/2020;202010;30;PRO
23850074;41238528;590;660;70;30/10/2020;202010;30;PRO
23850075;30042629;5825;5850;25;30/10/2020;202010;30;PRO
23850088;37219564830-0;25;33;8;30/10/2020;202010;30;PRO
23850076;82449995;540;565;25;30/10/2020;202010;30;PRO
23850053;82368840;2215;2330;115;30/10/2020;202010;30;PRO
23850077;82450518;38;38;0;30/10/2020;202010;30;PRO
23850084;41290223;6907;8125;1218;30/10/2020;202010;30;PRO
23854031;41290358;3383;4416;1033;30/10/2020;202010;30;PRO
23858029;41290388;357;364;7;30/10/2020;202010;30;PRO
23858030;37219560689-4;16;19;3;30/10/2020;202010;30;PRO
23857049;41235745;3704;4208;504;30/10/2020;202010;30;PRO
23857030;141826326;2648;2736;88;30/10/2020;202010;30;PRO
23857037;82368284;339;358;19;30/10/2020;202010;30;PRO
23857028;41290300;664;664;0;30/10/2020;202010;30;PRO
23867031;41236385;2843;3256;413;30/10/2020;202010;30;PRO
23867036;37219566223-3;200;200;0;30/10/2020;202010;30;PRO
23864038;41290378;731;912;181;30/10/2020;202010;30;PRO
22706001;82450629;10;13;3;28/10/2020;202010;30;PRO
22706002;82450658;29;32;3;28/10/2020;202010;30;PRO
22706064;41289801;1918;2400;482;28/10/2020;202010;30;PRO
23501015;300420085;21030;21684;654;28/10/2020;202010;30;PRO
23501012;300420397;15400;15499;99;28/10/2020;202010;30;PRO
23501077;82367625;489;514;25;28/10/2020;202010;30;PRO
24309003;41235801;4815;5082;267;28/10/2020;202010;30;PRO
24309074;41290233;3325;3841;516;28/10/2020;202010;30;PRO
24309078;41290299;0;0;0;28/10/2020;202010;30;PRO
24302038;30042020;15700;16030;330;28/10/2020;202010;30;PRO
24302041;30042612;13545;14024;479;28/10/2020;202010;30;PRO
22308037;30042289;8035;8141;106;28/10/2020;202010;30;PRO
22308050;170809-0195;2311;2313;2;28/10/2020;202010;30;PRO
22308030;170809-0278;2500;2592;92;28/10/2020;202010;30;PRO
22308010;412899550;52201;57320;5119;28/10/2020;202010;30;PRO
22308012;30042686;16352;16775;423;28/10/2020;202010;30;PRO
22308080;3469;11105;11561;456;28/10/2020;202010;30;PRO
22308014;3453;9840;10202;362;28/10/2020;202010;30;PRO
22308011;4259;1918;1965;47;28/10/2020;202010;30;PRO
22308008;14254328157;10559;10950;391;28/10/2020;202010;30;PRO
22308070;41290068;3747;4155;408;28/10/2020;202010;30;PRO
22308078;14 2504 9435 9;1152;1153;1;28/10/2020;202010;30;PRO
22308077;82369864;2921;3174;253;28/10/2020;202010;30;PRO
22308069;14250516805;282;291;9;28/10/2020;202010;30;PRO
22308058;14225393686;4276;4572;296;28/10/2020;202010;30;PRO
22308009;14225393991;0;0;0;28/10/2020;202010;30;PRO
22308176;82369866;476;483;7;28/10/2020;202010;30;PRO
22308055;14254328132;4018;4018;0;28/10/2020;202010;30;PRO
22308054;170809-0317;2009;2024;15;28/10/2020;202010;30;PRO
22308045;170809-0168;1652;1666;14;28/10/2020;202010;30;PRO
22308170;82369750;912;1121;209;28/10/2020;202010;30;PRO
22308196;41290201;1765;1885;120;28/10/2020;202010;30;PRO
22308051;170809-0270;2616;2616;0;28/10/2020;202010;30;PRO
22308082;14250526854;1485;1512;27;28/10/2020;202010;30;PRO
22308023;150303-0459;17465;17570;105;28/10/2020;202010;30;PRO
22308028;170809-0276;3905;3946;41;28/10/2020;202010;30;PRO
22308185;41290399;780;829;49;28/10/2020;202010;30;PRO
22308207;41290004;1368;1368;0;28/10/2020;202010;30;PRO
22308197;82450422;245;265;20;28/10/2020;202010;30;PRO
22308233;3,72E+11;23;23;0;28/10/2020;202010;30;PRO
22301078;300422047;23230;23350;120;28/10/2020;202010;30;PRO
22301089;30042208;31670;32331;661;28/10/2020;202010;30;PRO
22301096;3703;9090;9212;122;28/10/2020;202010;30;PRO
22301121;35518;3851;4186;335;28/10/2020;202010;30;PRO
22301075;3480;167130;171948;4818;28/10/2020;202010;30;PRO
22301175;170809-0221;804;804;0;28/10/2020;202010;30;PRO
22301079;150303-0238;3652;3655;3;28/10/2020;202010;30;PRO
22301180;14225394023;4325;4636;311;28/10/2020;202010;30;PRO
22301184;141826306;1658;1658;0;28/10/2020;202010;30;PRO
22301003;150303-0379;6060;6061;1;28/10/2020;202010;30;PRO
22301083;150303-0380;6775;6783;8;28/10/2020;202010;30;PRO
22301143;170306-0003;2758;2812;54;28/10/2020;202010;30;PRO
22301178;170809-0236;863;880;17;28/10/2020;202010;30;PRO
22301204;41290404;1915;1915;0;28/10/2020;202010;30;PRO
22301177;170809-0218;702;711;9;28/10/2020;202010;30;PRO
22301200;82450413;41;41;0;28/10/2020;202010;30;PRO
22301210;82449998;58;58;0;28/10/2020;202010;30;PRO
24303018;3471;9293;9459;166;28/10/2020;202010;30;PRO
22702017;3961;16709;17190;481;28/10/2020;202010;30;PRO
22702015;150303-0297;1245;1256;11;28/10/2020;202010;30;PRO
24304036;4253;9843;10175;332;28/10/2020;202010;30;PRO
24304039;30042262;38900;39907;1007;28/10/2020;202010;30;PRO
24304041;30042073;133590;136537;2947;28/10/2020;202010;30;PRO
24304042;3475;26329;26946;617;28/10/2020;202010;30;PRO
24304037;1503030349;3091;3091;0;28/10/2020;202010;30;PRO
24304070;41235840;4127;4160;33;28/10/2020;202010;30;PRO
24304103;41235968;643;663;20;28/10/2020;202010;30;PRO
24304071;141826295;4812;5065;253;28/10/2020;202010;30;PRO
24304095;82448985;924;969;45;28/10/2020;202010;30;PRO
24305024;30042069;8945;9165;220;28/10/2020;202010;30;PRO
24305069;82449564;1350;1418;68;28/10/2020;202010;30;PRO
24306034;30042696;15500;15752;252;28/10/2020;202010;30;PRO
24306035;41290339;2254;2537;283;28/10/2020;202010;30;PRO
24306036;30042147;12452;12702;250;28/10/2020;202010;30;PRO
24306042;150303-0391;1625;1625;0;28/10/2020;202010;30;PRO
24306047;150303-0262;5098;5235;137;28/10/2020;202010;30;PRO
24306048;30042256;183320;186409;3089;28/10/2020;202010;30;PRO
24306082;82369665;786;786;0;28/10/2020;202010;30;PRO
23509003;3803;11120;11351;231;28/10/2020;202010;30;PRO
23509048;1708090214;5698;5796;98;28/10/2020;202010;30;PRO
23509054;170809-0176;4120;4120;0;28/10/2020;202010;30;PRO
23509052;170809-0259;2528;2528;0;28/10/2020;202010;30;PRO
24329038;3479;10275;10887;612;28/10/2020;202010;30;PRO
24329108;82368254;525;525;0;28/10/2020;202010;30;PRO
24329092;3459;5802;5893;91;28/10/2020;202010;30;PRO
24329037;3676;13245;13245;0;28/10/2020;202010;30;PRO
24329104;150303-0101;5825;5866;41;28/10/2020;202010;30;PRO
23401010;30041990;225605;225605;0;28/10/2020;202010;30;PRO
23401009;30042161;24891;25645;754;28/10/2020;202010;30;PRO
23401011;14225394015;6098;6098;0;28/10/2020;202010;30;PRO
23401093;82369571;235;235;0;28/10/2020;202010;30;PRO
23401105;82449110;1025;1025;0;28/10/2020;202010;30;PRO
22523001;14225394007;32150;34662;2512;28/10/2020;202010;30;PRO
22523004;82369721;758;777;19;28/10/2020;202010;30;PRO
22523002;41237495;19098;20206;1108;28/10/2020;202010;30;PRO
22523003;41236289;5624;5982;358;28/10/2020;202010;30;PRO
22523032;41290331;1327;1723;396;28/10/2020;202010;30;PRO
22523069;41290000;1445;1661;216;28/10/2020;202010;30;PRO
22523103;41290319;1558;1858;300;28/10/2020;202010;30;PRO
22523113;37219563766-7;1025;1192;167;28/10/2020;202010;30;PRO
22324006;41290391;49450;53112;3662;28/10/2020;202010;30;PRO
22324001;41290293;6035;6962;927;28/10/2020;202010;30;PRO
22324020;82448952;950;979;29;28/10/2020;202010;30;PRO
22324019;41289633;4749;5804;1055;28/10/2020;202010;30;PRO
22324101;82450365;410;465;55;28/10/2020;202010;30;PRO
22324125;82450544;225;237;12;28/10/2020;202010;30;PRO
22324142;82449306;558;558;0;28/10/2020;202010;30;PRO
24340035;41236474;3238;3474;236;28/10/2020;202010;30;PRO
22704001;30042268;29389;29389;0;28/10/2020;202010;30;PRO
22704013;4252;21825;22247;422;28/10/2020;202010;30;PRO
22704018;150303-0129;2491;2566;75;28/10/2020;202010;30;PRO
22704031;3979;30250;31251;1001;28/10/2020;202010;30;PRO
22704033;170809-0110;1459;1478;19;28/10/2020;202010;30;PRO
22704037;41235883;10498;11440;942;28/10/2020;202010;30;PRO
22704015;150303-0275;8158;8183;25;28/10/2020;202010;30;PRO
22704020;150303-0160;1225;1225;0;28/10/2020;202010;30;PRO
22704034;14250526630;4050;4150;100;28/10/2020;202010;30;PRO
22704023;3456;175925;193716;17791;28/10/2020;202010;30;PRO
22705016;3463;6125;6303;178;28/10/2020;202010;30;PRO
22705017;1503030159;4707;4707;0;28/10/2020;202010;30;PRO
22528007;3974;14123;14406;283;28/10/2020;202010;30;PRO
22528042;3968;5035;5156;121;28/10/2020;202010;30;PRO
22528048;82448981;155;167;12;28/10/2020;202010;30;PRO
24341004;41290382;75645;84816;9171;28/10/2020;202010;30;PRO
24341047;41290034;3401;3538;137;28/10/2020;202010;30;PRO
24341046;41290288;4829;5038;209;28/10/2020;202010;30;PRO
24341086;82450402;882;913;31;28/10/2020;202010;30;PRO
24341021;82450027;849;919;70;28/10/2020;202010;30;PRO
24341026;82450104;662;711;49;28/10/2020;202010;30;PRO
24341040;82450094;1253;1253;0;28/10/2020;202010;30;PRO
24342120;41290354;825;825;0;28/10/2020;202010;30;PRO
24342002;41235893;7402;7688;286;28/10/2020;202010;30;PRO
24342040;41235763;2056;2105;49;28/10/2020;202010;30;PRO
24342116;82368987;445;445;0;28/10/2020;202010;30;PRO
24342105;412357766;718;718;0;28/10/2020;202010;30;PRO
24342081;41235942;2952;3227;275;28/10/2020;202010;30;PRO
22531001;3812;32420;32878;458;28/10/2020;202010;30;PRO
22531039;41235804;41825;44357;2532;28/10/2020;202010;30;PRO
22531037;41290228;1392;1534;142;28/10/2020;202010;30;PRO
24343042;3477;17215;17472;257;28/10/2020;202010;30;PRO
24343041;170809-0210;2154;2161;7;28/10/2020;202010;30;PRO
24343052;41235784;52401;54890;2489;28/10/2020;202010;30;PRO
24343018;170809-0058;4652;4689;37;28/10/2020;202010;30;PRO
24343070;82368725;125;125;0;28/10/2020;202010;30;PRO
24343016;170809-0047;4925;4971;46;28/10/2020;202010;30;PRO
24343054;82450031;782;782;0;28/10/2020;202010;30;PRO
24343017;170809-0019;3261;3269;8;28/10/2020;202010;30;PRO
24308027;30042642;14925;15023;98;28/10/2020;202010;30;PRO
24308024;4257;12320;12578;258;28/10/2020;202010;30;PRO
24308025;150303-0387;10095;10095;0;28/10/2020;202010;30;PRO
22501006;30041381;30602;30937;335;28/10/2020;202010;30;PRO
22501078;150303-0149;4725;4725;0;28/10/2020;202010;30;PRO
22501004;30042655;11850;12259;409;28/10/2020;202010;30;PRO
22501040;41235791;7024;7185;161;28/10/2020;202010;30;PRO
22501039;30042039;11998;11998;0;28/10/2020;202010;30;PRO
24344067;37219546453-9;25;25;0;28/10/2020;202010;30;PRO
22528044;37219563204-9;232;245;13;28/10/2020;202010;30;PRO
22701034;37219579036-2;385;389;4;28/10/2020;202010;30;PRO
24340042;37219575380-3;150;194;44;28/10/2020;202010;30;PRO
24341108;37219572981-1;95;148;53;28/10/2020;202010;30;PRO
24306083;37219575265-6;75;199;124;28/10/2020;202010;30;PRO
24309084;37219575562-6;0;33;33;28/10/2020;202010;30;PRO
24341110;37219575281-3;0;6;6;28/10/2020;202010;30;PRO
22301002;ges;0;24;24;28/10/2020;202010;60;DOM
22301005;ges;0;24;24;28/10/2020;202010;60;DOM
22301007;ges;0;24;24;28/10/2020;202010;60;DOM
22301014;ges;0;24;24;28/10/2020;202010;60;DOM
22301015;ges;0;24;24;28/10/2020;202010;60;DOM
22301021;ges;0;24;24;28/10/2020;202010;60;DOM
22301022;ges;0;24;24;28/10/2020;202010;60;DOM
22301024;ges;0;24;24;28/10/2020;202010;60;DOM
22301027;ges;0;24;24;28/10/2020;202010;60;DOM
22301029;ges;0;24;24;28/10/2020;202010;60;DOM
22301033;ges;0;24;24;28/10/2020;202010;60;DOM
22301036;ges;0;24;24;28/10/2020;202010;60;DOM
22301037;ges;0;24;24;28/10/2020;202010;60;DOM
22301038;ges;0;24;24;28/10/2020;202010;60;DOM
22301039;ges;0;24;24;28/10/2020;202010;60;DOM
22301040;ges;0;24;24;28/10/2020;202010;60;DOM
22301049;ges;0;24;24;28/10/2020;202010;60;DOM
22301052;ges;0;24;24;28/10/2020;202010;60;DOM
22301053;ges;0;24;24;28/10/2020;202010;60;DOM
22301054;ges;0;24;24;28/10/2020;202010;60;DOM
22301055;ges;0;24;24;28/10/2020;202010;60;DOM
22301064;ges;0;24;24;28/10/2020;202010;60;DOM
22301066;ges;0;24;24;28/10/2020;202010;60;DOM
22301067;ges;0;24;24;28/10/2020;202010;60;DOM
22301071;ges;0;24;24;28/10/2020;202010;60;DOM
22301085;ges;0;24;24;28/10/2020;202010;60;DOM
22301101;ges;0;24;24;28/10/2020;202010;60;DOM
22301103;ges;0;24;24;28/10/2020;202010;60;DOM
22301104;ges;0;24;24;28/10/2020;202010;60;DOM
22301105;ges;0;24;24;28/10/2020;202010;60;DOM
22301107;ges;0;24;24;28/10/2020;202010;60;DOM
22301108;ges;0;24;24;28/10/2020;202010;60;DOM
22301110;ges;0;24;24;28/10/2020;202010;60;DOM
22301112;ges;0;24;24;28/10/2020;202010;60;DOM
22301114;ges;0;24;24;28/10/2020;202010;60;DOM
22301122;ges;0;24;24;28/10/2020;202010;60;DOM
22301126;ges;0;24;24;28/10/2020;202010;60;DOM
22301131;ges;0;24;24;28/10/2020;202010;60;DOM
22301133;ges;0;24;24;28/10/2020;202010;60;DOM
22301135;ges;0;24;24;28/10/2020;202010;60;DOM
22301136;ges;0;24;24;28/10/2020;202010;60;DOM
22301137;ges;0;24;24;28/10/2020;202010;60;DOM
22301138;ges;0;24;24;28/10/2020;202010;60;DOM
22301139;ges;0;24;24;28/10/2020;202010;60;DOM
22301140;ges;0;24;24;28/10/2020;202010;60;DOM
22301141;ges;0;24;24;28/10/2020;202010;60;DOM
22301145;ges;0;24;24;28/10/2020;202010;60;DOM
22301148;ges;0;24;24;28/10/2020;202010;60;DOM
22301149;ges;0;24;24;28/10/2020;202010;60;DOM
22301151;ges;0;24;24;28/10/2020;202010;60;DOM
22301152;ges;0;24;24;28/10/2020;202010;60;DOM
22301153;ges;0;24;24;28/10/2020;202010;60;DOM
22301154;ges;0;24;24;28/10/2020;202010;60;DOM
22301156;ges;0;24;24;28/10/2020;202010;60;DOM
22301158;ges;0;24;24;28/10/2020;202010;60;DOM
22301159;ges;0;24;24;28/10/2020;202010;60;DOM
22301164;ges;0;24;24;28/10/2020;202010;60;DOM
22301167;ges;0;24;24;28/10/2020;202010;60;DOM
22301172;ges;0;24;24;28/10/2020;202010;60;DOM
22301173;ges;0;24;24;28/10/2020;202010;60;DOM
22301174;ges;0;24;24;28/10/2020;202010;60;DOM
22302004;ges;0;24;24;28/10/2020;202010;60;DOM
22302005;ges;0;24;24;28/10/2020;202010;60;DOM
22302007;ges;0;24;24;28/10/2020;202010;60;DOM
22302009;ges;0;24;24;28/10/2020;202010;60;DOM
22302010;ges;0;24;24;28/10/2020;202010;60;DOM
22302014;ges;0;24;24;28/10/2020;202010;60;DOM
22302016;ges;0;24;24;28/10/2020;202010;60;DOM
22302018;ges;0;24;24;28/10/2020;202010;60;DOM
22302019;ges;0;24;24;28/10/2020;202010;60;DOM
22302020;ges;0;24;24;28/10/2020;202010;60;DOM
22303001;ges;0;24;24;28/10/2020;202010;60;DOM
22303004;ges;0;24;24;28/10/2020;202010;60;DOM
22303005;ges;0;24;24;28/10/2020;202010;60;DOM
22303006;ges;0;24;24;28/10/2020;202010;60;DOM
22303007;ges;0;24;24;28/10/2020;202010;60;DOM
22303008;ges;0;24;24;28/10/2020;202010;60;DOM
22303009;ges;0;24;24;28/10/2020;202010;60;DOM
22303012;ges;0;24;24;28/10/2020;202010;60;DOM
22303013;ges;0;24;24;28/10/2020;202010;60;DOM
22303014;ges;0;24;24;28/10/2020;202010;60;DOM
22303015;ges;0;24;24;28/10/2020;202010;60;DOM
22303016;ges;0;24;24;28/10/2020;202010;60;DOM
22303018;ges;0;24;24;28/10/2020;202010;60;DOM
22303019;ges;0;24;24;28/10/2020;202010;60;DOM
22303021;ges;0;24;24;28/10/2020;202010;60;DOM
22303022;ges;0;24;24;28/10/2020;202010;60;DOM
22303023;ges;0;24;24;28/10/2020;202010;60;DOM
22303028;ges;0;24;24;28/10/2020;202010;60;DOM
22303031;ges;0;24;24;28/10/2020;202010;60;DOM
22304004;ges;0;24;24;28/10/2020;202010;60;DOM
22304009;ges;0;24;24;28/10/2020;202010;60;DOM
22304016;ges;0;24;24;28/10/2020;202010;60;DOM
22501002;ges;0;24;24;28/10/2020;202010;60;DOM
22501005;ges;0;24;24;28/10/2020;202010;60;DOM
22501011;ges;0;24;24;28/10/2020;202010;60;DOM
22501012;ges;0;24;24;28/10/2020;202010;60;DOM
22501015;ges;0;24;24;28/10/2020;202010;60;DOM
22501016;ges;0;24;24;28/10/2020;202010;60;DOM
22501017;ges;0;24;24;28/10/2020;202010;60;DOM
22501018;ges;0;24;24;28/10/2020;202010;60;DOM
22501023;ges;0;24;24;28/10/2020;202010;60;DOM
22501024;ges;0;24;24;28/10/2020;202010;60;DOM
22501025;ges;0;24;24;28/10/2020;202010;60;DOM
22501027;ges;0;24;24;28/10/2020;202010;60;DOM
22501028;ges;0;24;24;28/10/2020;202010;60;DOM
22501029;ges;0;24;24;28/10/2020;202010;60;DOM
22501030;ges;0;24;24;28/10/2020;202010;60;DOM
22501031;ges;0;24;24;28/10/2020;202010;60;DOM
22501035;ges;0;24;24;28/10/2020;202010;60;DOM
22501036;ges;0;24;24;28/10/2020;202010;60;DOM
22501037;ges;0;24;24;28/10/2020;202010;60;DOM
22501038;ges;0;24;24;28/10/2020;202010;60;DOM
22501047;ges;0;24;24;28/10/2020;202010;60;DOM
22501051;ges;0;24;24;28/10/2020;202010;60;DOM
22501052;ges;0;24;24;28/10/2020;202010;60;DOM
22501053;ges;0;24;24;28/10/2020;202010;60;DOM
22501054;ges;0;24;24;28/10/2020;202010;60;DOM
22501056;ges;0;24;24;28/10/2020;202010;60;DOM
22501057;ges;0;24;24;28/10/2020;202010;60;DOM
22501058;ges;0;24;24;28/10/2020;202010;60;DOM
22501059;ges;0;24;24;28/10/2020;202010;60;DOM
22501060;ges;0;24;24;28/10/2020;202010;60;DOM
22501062;ges;0;24;24;28/10/2020;202010;60;DOM
22501066;ges;0;24;24;28/10/2020;202010;60;DOM
22501073;ges;0;24;24;28/10/2020;202010;60;DOM
22501077;ges;0;24;24;28/10/2020;202010;60;DOM
22501080;ges;0;24;24;28/10/2020;202010;60;DOM
22501081;ges;0;24;24;28/10/2020;202010;60;DOM
22501082;ges;0;24;24;28/10/2020;202010;60;DOM
22501083;ges;0;24;24;28/10/2020;202010;60;DOM
22501084;ges;0;24;24;28/10/2020;202010;60;DOM
22501085;ges;0;24;24;28/10/2020;202010;60;DOM
22501086;ges;0;24;24;28/10/2020;202010;60;DOM
22501089;ges;0;24;24;28/10/2020;202010;60;DOM
22501091;ges;0;24;24;28/10/2020;202010;60;DOM
22501092;ges;0;24;24;28/10/2020;202010;60;DOM
22501093;ges;0;24;24;28/10/2020;202010;60;DOM
22501094;ges;0;24;24;28/10/2020;202010;60;DOM
22501096;ges;0;24;24;28/10/2020;202010;60;DOM
22501097;ges;0;24;24;28/10/2020;202010;60;DOM
22501099;ges;0;24;24;28/10/2020;202010;60;DOM
22528004;ges;0;24;24;28/10/2020;202010;60;DOM
22528008;ges;0;24;24;28/10/2020;202010;60;DOM
22528010;ges;0;24;24;28/10/2020;202010;60;DOM
22528011;ges;0;24;24;28/10/2020;202010;60;DOM
22528014;ges;0;24;24;28/10/2020;202010;60;DOM
22528015;ges;0;24;24;28/10/2020;202010;60;DOM
22528016;ges;0;24;24;28/10/2020;202010;60;DOM
22528017;ges;0;24;24;28/10/2020;202010;60;DOM
22528018;ges;0;24;24;28/10/2020;202010;60;DOM
22528019;ges;0;24;24;28/10/2020;202010;60;DOM
22528021;ges;0;24;24;28/10/2020;202010;60;DOM
22528022;ges;0;24;24;28/10/2020;202010;60;DOM
22528023;ges;0;24;24;28/10/2020;202010;60;DOM
22528028;ges;0;24;24;28/10/2020;202010;60;DOM
